ids,Pregunta,Respuesta,Metadata
518,¿Como puedo cancelar un seguro de programa ford?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
519,¿Como puedo cancelar un seguro de programa innovadora?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
520,¿Como puedo cancelar un seguro de da pesadosl 2013?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
521,¿Como puedo cancelar un seguro de davidson.?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
522,¿Como puedo cancelar un seguro de leasing de impor bolivar?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
523,¿Como puedo cancelar un seguro de leasing veh-empresariales?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
524,¿Como puedo cancelar un seguro de programa especial delima?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
525,¿Como puedo cancelar un seguro de programa la floresta?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
526,¿Como puedo cancelar un seguro de programa asaru?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
527,¿Como puedo cancelar un seguro de poliza honda t.u.?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
528,¿Como puedo cancelar un seguro de poliza honda bolivar?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
529,¿Como puedo cancelar un seguro de poliza u externado?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
530,¿Como puedo cancelar un seguro de programa continautos?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
531,¿Como puedo cancelar un seguro de asocolsalle autos.?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
532,¿Como puedo cancelar un seguro de programa motos vh?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
