ids,Pregunta,Respuesta,Metadata
543,¿Como puedo cancelar un seguro de honda bolivar.?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
544,¿Como puedo cancelar un seguro de programa helm financial.?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
545,¿Como puedo cancelar un seguro de codema?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
546,¿Como puedo cancelar un seguro de taxi bolivar.?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
547,¿Como puedo cancelar un seguro de programa agencias multiples?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
548,¿Como puedo cancelar un seguro de programa especial pesados?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
549,¿Como puedo cancelar un seguro de programa comfenalco?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
550,¿Como puedo cancelar un seguro de programa asg sanas?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
551,¿Como puedo cancelar un seguro de programa especial cafam?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
552,¿Como puedo cancelar un seguro de programa especial correcol?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
553,¿Como puedo cancelar un seguro de vehiculos licitacion?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
554,¿Como puedo cancelar un seguro de tasa unica multiriesgo?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
555,¿Como puedo cancelar un seguro de rc pasajeros?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
556,¿Como puedo cancelar un seguro de factores multiriesgo?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
557,¿Como puedo cancelar un seguro de rc pasajeros exceso?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
558,¿Como puedo cancelar un seguro de fondos y financieras?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
559,¿Como puedo cancelar un seguro de autos por recorridos?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
560,¿Como puedo cancelar un seguro de seguro de autos por dias?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
561,¿Como puedo cancelar un seguro de aviacion?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
